lab,A1C,glucose,site,c_name,c_totalnum,c_basecode
,,,,Glucose ,0,LOINC:1507-3
,,,,Glucose ,0,LOINC:1507-3
,,,,Glucose ,0,LOINC:1507-3
,,,,Glucose ,0,LOINC:1507-3
,,,,Glucose ,0,LOINC:1507-3
,,,,Glucose ,0,LOINC:15074-8
,,,,Glucose ,0,LOINC:15075-5
,,,,Glucose ,0,LOINC:15076-3
,,,,Glucose ,0,LOINC:15077-1
,,,,Glucose ,0,LOINC:1509-9
,,,,Glucose ,0,LOINC:1510-7
,,,,Glucose ,0,LOINC:1512-3
,,,,Glucose ,0,LOINC:1513-1
,,,,Glucose ,0,LOINC:1514-9
,,,,Glucose ,0,LOINC:1514-9
,,,,Glucose ,0,LOINC:1514-9
,,,,Glucose ,0,LOINC:1514-9
,,,,Glucose ,0,LOINC:1514-9
,,,,Glucose ,0,LOINC:1514-9
,,,,Glucose ,0,LOINC:1516-4
,,random,,Glucose ,0,LOINC:1517-2
,,,,Glucose ,0,LOINC:1518-0
,,,,Glucose ,0,LOINC:1518-0
,,,,Glucose ,0,LOINC:1518-0
,,,,Glucose ,0,LOINC:1518-0
,,,,Glucose ,0,LOINC:1518-0
,,,,Glucose ,0,LOINC:1518-0
,,,,Glucose ,0,LOINC:1520-6
,,random,,Glucose ,0,LOINC:1521-4
,,,,Glucose ,0,LOINC:1522-2
,,,,Glucose ,0,LOINC:1523-0
,,,,Glucose ,0,LOINC:1524-8
,,,,Glucose ,0,LOINC:1525-5
,,,,Glucose ,0,LOINC:1526-3
,,,,Glucose ,0,LOINC:1527-1
,,,,Glucose ,0,LOINC:1528-9
,,random,,Glucose ,0,LOINC:1530-5
,,random,,Glucose ,0,LOINC:1530-5
,,random,,Glucose ,0,LOINC:1530-5
,,random,,Glucose ,0,LOINC:1530-5
,,random,,Glucose ,0,LOINC:1530-5
,,random,,Glucose ,0,LOINC:1530-5
,,,,Glucose ,0,LOINC:1532-1
,,,,Glucose ,0,LOINC:1533-9
,,,,Glucose ,0,LOINC:1533-9
,,,,Glucose ,0,LOINC:1533-9
,,,,Glucose ,0,LOINC:1533-9
,,,,Glucose ,0,LOINC:1533-9
,,,,Glucose ,0,LOINC:1533-9
,,,,Glucose ,0,LOINC:1534-7
,,,,Glucose ,0,LOINC:1535-4
,,,,Glucose ,0,LOINC:1536-2
,,,,Glucose ,0,LOINC:1537-0
,,,,Glucose ,0,LOINC:1538-8
,,,,Glucose ,0,LOINC:1539-6
,,,,Glucose ,0,LOINC:1540-4
,,,,Glucose ,0,LOINC:1541-2
,,,,Glucose ,0,LOINC:1542-0
,,,,Glucose ,0,LOINC:1543-8
,,,,Glucose ,0,LOINC:1544-6
,,,,Glucose ,0,LOINC:1546-1
,,,,Glucose ,0,LOINC:1547-9
,,,,Glucose ,0,LOINC:1548-7
,,,,Glucose ,0,LOINC:1549-5
,,fasting,,Glucose ,0,LOINC:1550-3
,,,,Glucose ,0,LOINC:1551-1
,,,,Glucose ,0,LOINC:1552-9
,,,,Glucose ,0,LOINC:1553-7
,,fasting,,Glucose ,0,LOINC:1554-5
,,fasting,,Glucose ,0,LOINC:1554-5
,,fasting,,Glucose ,0,LOINC:1554-5
,,fasting,,Glucose ,0,LOINC:1554-5
,,fasting,,Glucose ,0,LOINC:1554-5
,,fasting,,Glucose ,0,LOINC:1554-5
,,fasting,,Glucose ,0,LOINC:1555-2
,,fasting,,Fasting glucose ,0,LOINC:1556-0
,,fasting,,Fasting glucose ,0,LOINC:1557-8
,,fasting,,Fasting glucose ,0,LOINC:1557-8
,,fasting,,Fasting glucose ,0,LOINC:1557-8
,,fasting,,Fasting glucose ,0,LOINC:1557-8
,,fasting,,Fasting glucose ,0,LOINC:1557-8
,,fasting,,Fasting glucose ,0,LOINC:1557-8
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,fasting,,"Fasting glucose  [127,665 facts; 48,218 patients]",48218,LOINC:1558-6
,,,,Glucose ,0,LOINC:16165-3
,,,,Glucose ,0,LOINC:16166-1
,,,,Glucose ,0,LOINC:16167-9
,,,,Glucose ,0,LOINC:16168-7
,,,,Glucose ,0,LOINC:16169-5
,,,,Glucose ,0,LOINC:16170-3
,,,,Glucose ,0,LOINC:16903-7
,,,,Glucose ,0,LOINC:16904-5
,,,,Glucose ,0,LOINC:16905-2
,,,,Glucose ,0,LOINC:16906-0
,,,,Glucose ,0,LOINC:16907-8
,,,,Glucose ,0,LOINC:16908-6
,,,,Glucose ,0,LOINC:16909-4
,,,,Glucose ,0,LOINC:16910-2
,,,,Glucose ,0,LOINC:16911-0
,,,,Glucose ,0,LOINC:16912-8
,,,,Fasting glucose ,0,LOINC:16913-6
,,,,Glucose ,0,LOINC:16914-4
,,,,Glucose ,0,LOINC:16915-1
,,fasting,,Glucose ,0,LOINC:17865-7
,,fasting,,Glucose ,0,LOINC:17865-7
,,fasting,,Glucose ,0,LOINC:17865-7
,,fasting,,Glucose ,0,LOINC:17865-7
,,fasting,,Glucose ,0,LOINC:17865-7
,,fasting,,Glucose ,0,LOINC:17865-7
,,,,Glucose ,0,LOINC:18227-9
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:18228-7
,,,,Glucose ,0,LOINC:18296-4
,,,,Glucose ,0,LOINC:18342-6
,,,,Glucose ,0,LOINC:18353-3
,,,,Glucose ,0,LOINC:18354-1
,,,,Glucose ,0,LOINC:19104-9
,,,,Glucose ,0,LOINC:19105-6
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,random,,"Glucose  [8,138 facts; 6,670 patients]",6670,LOINC:20436-2
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose 3h p Glc SerPl-mCnc  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [4,765 facts; 4,183 patients]",4183,LOINC:20437-0
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [35,881 facts; 22,728 patients]",22728,LOINC:20438-8
,,,,"Glucose  [3,855 facts; 3,560 patients]",3560,LOINC:20439-6
,,,,"Glucose  [3,855 facts; 3,560 patients]",3560,LOINC:20439-6
,,,,Glucose  [427 facts; 407 patients],407,LOINC:20440-4
,,,,Glucose  [427 facts; 407 patients],407,LOINC:20440-4
,,,,Glucose ,0,LOINC:20441-2
,,,,Glucose tolerance ,0,LOINC:21004-7
,,,,Glucose tolerance ,0,LOINC:21004-7
,,,,Glucose ,0,LOINC:21305-8
,,,,Glucose ,\N,LOINC:21305-8
,,,,Glucose ,0,LOINC:21306-6
,,,,Glucose ,0,LOINC:21307-4
,,,,Glucose ,0,LOINC:21308-2
,,,,Glucose ,0,LOINC:21309-0
,,,,Glucose ,0,LOINC:21310-8
,,,,Glucose ,0,LOINC:22705-8
,,random,,"Glucose  [130,695 facts; 39,515 patients]",39515,LOINC:2339-0
,,random,,"Glucose  [130,695 facts; 39,515 patients]",39515,LOINC:2339-0
,,random,,"Glucose  [130,695 facts; 39,515 patients]",39515,LOINC:2339-0
,,random,,"Glucose  [130,695 facts; 39,515 patients]",39515,LOINC:2339-0
,,random,,"Glucose  [130,695 facts; 39,515 patients]",39515,LOINC:2339-0
,,,,"Glucose  [3,211,668 facts; 274,251 patients]",274251,LOINC:2340-8
,,,,"Glucose  [3,211,668 facts; 274,251 patients]",274251,LOINC:2340-8
,,,,"Glucose  [3,211,668 facts; 274,251 patients]",274251,LOINC:2340-8
,,,,Glucose ,0,LOINC:2341-6
,,random,,"Glucose  [15,578 facts; 10,668 patients]",10668,LOINC:2342-4
,,random,,"Glucose  [15,578 facts; 10,668 patients]",10668,LOINC:2342-4
,,random,,"Glucose  [15,578 facts; 10,668 patients]",10668,LOINC:2342-4
,,random,,"Glucose  [15,578 facts; 10,668 patients]",10668,LOINC:2342-4
,,,,Glucose ,0,LOINC:2343-2
,,,,"Glucose  [5,567 facts; 4,418 patients]",4418,LOINC:2344-0
,,,,"Glucose  [5,567 facts; 4,418 patients]",4418,LOINC:2344-0
,,,,"Glucose  [5,567 facts; 4,418 patients]",4418,LOINC:2344-0
,,,,"Glucose  [5,567 facts; 4,418 patients]",4418,LOINC:2344-0
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,random,,"Glucose  [3,587,820 facts; 375,068 patients]",375068,LOINC:2345-7
,,,,Glucose ,0,LOINC:2346-5
,,,,Glucose ,0,LOINC:2347-3
,,,,Glucose ,0,LOINC:2348-1
,,,,Glucose ,0,LOINC:2349-9
,,,,Glucose  [232 facts; 198 patients],198,LOINC:2350-7
,,,,Glucose  [232 facts; 198 patients],198,LOINC:2350-7
,,,,Glucose  [249 facts; 146 patients],146,LOINC:2351-5
,,,,Glucose  [249 facts; 146 patients],146,LOINC:2351-5
,,,,Glucose in CSF/Glucose plas,0,LOINC:2352-3
,,,,Glucose phosphate isomerase ,0,LOINC:2353-1
,,,,Glucose-6-Phosphatase ,0,LOINC:2354-9
,,,,Glucose-6-Phosphatase ,0,LOINC:2355-6
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:2356-4
,,,,"Glucose-6-Phosphate dehydrogenase  [2,008 facts; 1,779 patients]",1779,LOINC:2357-2
,,,,"Glucose-6-Phosphate dehydrogenase  [2,008 facts; 1,779 patients]",1779,LOINC:2357-2
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:2358-0
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:2359-8
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:2360-6
,,,,"Glucose tolerance 2 hours gestational panel - Urine and Serum or Plasma [3,631,839 facts; 382,572 patients]",382572,LOINC:24353-5
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,"Glucose  [79,311 facts; 32,128 patients]",32128,LOINC:25428-4
,,,,Glucose ,0,LOINC:25663-6
,,,,Glucose ,0,LOINC:25664-4
,,,,Glucose ,0,LOINC:25665-1
,,,,Glucose ,0,LOINC:25665-1
,,,,Glucose ,0,LOINC:25666-9
,,,,Glucose ,0,LOINC:25666-9
,,,,Glucose ,0,LOINC:25666-9
,,,,Glucose ,0,LOINC:25666-9
,,,,Glucose ,0,LOINC:25666-9
,,,,Glucose ,0,LOINC:25666-9
,,,,Glucose ,0,LOINC:25667-7
,,,,Glucose ,0,LOINC:25668-5
,,,,Glucose ,0,LOINC:25668-5
,,,,Glucose ,0,LOINC:25669-3
,,,,Glucose ,0,LOINC:25670-1
,,,,Glucose ,0,LOINC:25671-9
,,,,Glucose ,0,LOINC:25672-7
,,,,Glucose ,0,LOINC:25673-5
,,,,Glucose ,0,LOINC:25674-3
,,,,Glucose ,0,LOINC:25675-0
,,,,Glucose ,0,LOINC:25676-8
,,,,Glucose ,0,LOINC:25677-6
,,,,Glucose ,0,LOINC:25678-4
,,,,Glucose ,0,LOINC:25679-2
,,,,Glucose ,0,LOINC:25679-2
,,,,Glucose ,0,LOINC:25680-0
,,,,Glucose ,0,LOINC:25916-8
,,,,Glucose ,0,LOINC:26537-1
,,,,Glucose ,0,LOINC:26538-9
,,,,Glucose ,0,LOINC:26539-7
,,,,Glucose ,0,LOINC:26540-5
,,,,Glucose  [128 facts; 126 patients],126,LOINC:26541-3
,,,,Glucose  [128 facts; 126 patients],126,LOINC:26541-3
,,,,Glucose ,0,LOINC:26542-1
,,,,Glucose  [86 facts; 84 patients],84,LOINC:26543-9
,,,,Glucose  [86 facts; 84 patients],84,LOINC:26543-9
,,,,Glucose ,0,LOINC:26544-7
,,,,Glucose ,0,LOINC:26545-4
,,,,Glucose ,0,LOINC:26546-2
,,,,Glucose ,0,LOINC:26547-0
,,,,Glucose ,0,LOINC:26548-8
,,,,Glucose ,0,LOINC:26549-6
,,,,Glucose ,0,LOINC:26550-4
,,,,Glucose ,0,LOINC:26551-2
,,,,Glucose ,0,LOINC:26552-0
,,,,Glucose ,0,LOINC:26553-8
,,,,Glucose ,0,LOINC:26554-6
,,,,Glucose ,0,LOINC:26554-6
,,,,Glucose ,0,LOINC:26554-6
,,,,Glucose ,0,LOINC:26554-6
,,,,Glucose ,0,LOINC:26554-6
,,,,Glucose ,0,LOINC:26554-6
,,,,Glucose ,0,LOINC:26555-3
,,,,Glucose ,0,LOINC:26695-7
,,,,Glucose ,0,LOINC:26777-3
,,,,Glucose ,0,LOINC:26777-3
,,,,Glucose ,0,LOINC:26778-1
,,,,Glucose ,0,LOINC:26778-1
,,random,,Glucose ,0,LOINC:26779-9
,,random,,Glucose ,0,LOINC:26779-9
,,,,Glucose ,0,LOINC:26780-7
,,,,Glucose ,0,LOINC:26780-7
,,,,Glucose ,0,LOINC:26781-5
,,,,Glucose ,0,LOINC:26781-5
,,,,Glucose ,0,LOINC:26782-3
,,,,Glucose ,0,LOINC:26783-1
,,,,Glucose ,0,LOINC:26817-7
,,,,Glucose ,0,LOINC:26853-2
,,,,Glucose ,0,LOINC:26854-0
,,random,,"Glucose mean value  [154,294 facts; 56,885 patients]",56885,LOINC:27353-2
,,random,,"Glucose mean value  [154,294 facts; 56,885 patients]",56885,LOINC:27353-2
,,random,,"Glucose mean value  [154,294 facts; 56,885 patients]",56885,LOINC:27353-2
,,,,Glucose ,0,LOINC:27432-4
,,,,Glucose ,0,LOINC:29329-0
,,,,Glucose ,0,LOINC:29330-8
,,,,Glucose ,0,LOINC:29331-6
,,,,Glucose ,0,LOINC:29332-4
,,,,Glucose ,0,LOINC:29412-4
,,,,Glucose ,0,LOINC:30251-3
,,,,Glucose ,0,LOINC:30251-3
,,,,Glucose ,0,LOINC:30251-3
,,,,Glucose ,0,LOINC:30251-3
,,,,Glucose ,0,LOINC:30251-3
,,,,Glucose ,0,LOINC:30251-3
,,,,Glucose ,0,LOINC:30252-1
,,,,Glucose ,0,LOINC:30253-9
,,,,Glucose ,0,LOINC:30263-8
,,,,Glucose ,0,LOINC:30264-6
,,,,Glucose ,0,LOINC:30265-3
,,,,Glucose ,0,LOINC:30265-3
,,,,Glucose ,0,LOINC:30265-3
,,,,Glucose ,0,LOINC:30265-3
,,,,Glucose ,0,LOINC:30265-3
,,,,Glucose ,0,LOINC:30265-3
,,,,Glucose ,0,LOINC:30266-1
,,,,Glucose ,0,LOINC:30267-9
,,,,Glucose ,0,LOINC:30267-9
,,,,Glucose ,0,LOINC:30267-9
,,,,Glucose ,0,LOINC:30267-9
,,,,Glucose ,0,LOINC:30267-9
,,,,Glucose ,0,LOINC:30267-9
,,,,Glucose ,0,LOINC:30344-6
,,,,Glucose ,0,LOINC:30345-3
,,,,Glucose ,0,LOINC:30346-1
,,,,Uridine diphosphate glucose-4-Epimerase ,0,LOINC:3099-9
,,,,Glucose ,0,LOINC:32016-8
,,,,Glucose ,0,LOINC:32174-5
,,,,Glucose ,0,LOINC:32318-8
,,,,Glucose ,0,LOINC:32319-6
,,,,Glucose ,0,LOINC:32320-4
,,,,Glucose ,0,LOINC:32320-4
,,,,Glucose ,0,LOINC:32320-4
,,,,Glucose ,0,LOINC:32320-4
,,,,Glucose ,0,LOINC:32320-4
,,,,Glucose ,0,LOINC:32320-4
,,,,Glucose ,0,LOINC:32321-2
,,,,Glucose ,0,LOINC:32322-0
,,,,Glucose ,0,LOINC:32359-2
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:32546-4
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:32546-4
,,,,Glucose-6-Phosphatase ,0,LOINC:32779-1
,,,,Glucose ,0,LOINC:32820-3
,,,,Glucose ,0,LOINC:32820-3
,,,,Glucose ,0,LOINC:33024-1
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:33287-4
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:33287-4
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:33287-4
,,,,Glucose-6-Phosphate dehydrogenase ,0,LOINC:33287-4
,,,,Glucose/Creatinine ,0,LOINC:33352-6
,,,,Glucose ,0,LOINC:33405-2
,,,,Glucose ,0,LOINC:34056-2
,,,,Glucose ,0,LOINC:34057-0
,,,,Glucose ,0,LOINC:34058-8
,,,,Glucose ,0,LOINC:34059-6
,,,,Glucose ,0,LOINC:34060-4
,,,,Glucose/Creatinine ,0,LOINC:34312-9
,,,,Glucose/Creatinine ,0,LOINC:34312-9
,,,,"Protein and Glucose panel  [32,381 facts; 11,689 patients]",11689,LOINC:34546-2
,,,,"Protein and Glucose panel  [32,381 facts; 11,689 patients]",11689,LOINC:34546-2
,,,,Fasting glucose ,0,LOINC:35184-1
,,,,Glucose ,0,LOINC:35211-2
,,,,Glucose ,0,LOINC:35212-0
,,,,Glucose ,0,LOINC:35662-6
,,,,Glucose ,0,LOINC:39478-3
,,,,Glucose ,0,LOINC:39479-1
,,,,Glucose ,0,LOINC:39480-9
,,,,Glucose ,0,LOINC:39481-7
,,,,Glucose ,0,LOINC:39561-6
,,,,Glucose ,0,LOINC:39562-4
,,,,Glucose ,0,LOINC:39563-2
,,,,Glucose ,0,LOINC:39997-2
,,,,Glucose ,0,LOINC:39998-0
,,,,Glucose ,0,LOINC:39999-8
,,,,Glucose ,0,LOINC:40000-2
,,,,Glucose ,0,LOINC:40001-0
,,,,Glucose ,0,LOINC:40002-8
,,,,Glucose ,0,LOINC:40003-6
,,,,Glucose ,0,LOINC:40004-4
,,,,Glucose ,0,LOINC:40005-1
,,,,Glucose ,0,LOINC:40006-9
,,,,Glucose ,0,LOINC:40007-7
,,,,Glucose ,0,LOINC:40008-5
,,,,Glucose ,0,LOINC:40009-3
,,,,Glucose ,0,LOINC:40010-1
,,,,Glucose ,0,LOINC:40011-9
,,,,Glucose ,0,LOINC:40012-7
,,,,Glucose ,0,LOINC:40013-5
,,,,Glucose ,0,LOINC:40014-3
,,,,Glucose ,0,LOINC:40015-0
,,,,Glucose ,0,LOINC:40016-8
,,,,Glucose ,0,LOINC:40017-6
,,,,Glucose ,0,LOINC:40018-4
,,,,Glucose ,0,LOINC:40019-2
,,,,Glucose ,0,LOINC:40020-0
,,,,Glucose ,0,LOINC:40021-8
,,,,Glucose ,0,LOINC:40022-6
,,,,Glucose ,0,LOINC:40023-4
,,,,Glucose ,0,LOINC:40024-2
,,,,Glucose ,0,LOINC:40025-9
,,,,Glucose ,0,LOINC:40026-7
,,,,Glucose ,0,LOINC:40027-5
,,,,Glucose ,0,LOINC:40028-3
,,,,Glucose ,0,LOINC:40029-1
,,,,Glucose ,0,LOINC:40030-9
,,,,Glucose ,0,LOINC:40031-7
,,,,Glucose ,0,LOINC:40032-5
,,,,Glucose ,0,LOINC:40033-3
,,,,Glucose ,0,LOINC:40034-1
,,,,Glucose ,0,LOINC:40035-8
,,,,Glucose ,0,LOINC:40036-6
,,,,Glucose ,0,LOINC:40037-4
,,,,Glucose ,0,LOINC:40038-2
,,,,Glucose ,0,LOINC:40039-0
,,,,Glucose ,0,LOINC:40040-8
,,,,Glucose ,0,LOINC:40041-6
,,,,Glucose ,0,LOINC:40042-4
,,,,Glucose ,0,LOINC:40043-2
,,,,Glucose ,0,LOINC:40044-0
,,,,Glucose ,0,LOINC:40045-7
,,,,Glucose ,0,LOINC:40148-9
,,,,Glucose ,0,LOINC:40149-7
,,,,Glucose ,0,LOINC:40150-5
,,,,Glucose ,0,LOINC:40151-3
,,,,Glucose ,0,LOINC:40152-1
,,,,Glucose ,0,LOINC:40153-9
,,,,Glucose ,0,LOINC:40154-7
,,,,Glucose ,0,LOINC:40155-4
,,,,Glucose ,0,LOINC:40156-2
,,,,Glucose ,0,LOINC:40157-0
,,,,Glucose ,0,LOINC:40158-8
,,,,Glucose ,0,LOINC:40159-6
,,,,Glucose ,0,LOINC:40160-4
,,,,Glucose ,0,LOINC:40161-2
,,,,Glucose ,0,LOINC:40162-0
,,,,Glucose ,0,LOINC:40163-8
,,,,Glucose ,0,LOINC:40164-6
,,,,Glucose ,0,LOINC:40165-3
,,,,Glucose ,0,LOINC:40166-1
,,,,Glucose ,0,LOINC:40167-9
,,,,Glucose ,0,LOINC:40168-7
,,,,Glucose ,0,LOINC:40169-5
,,,,Glucose ,0,LOINC:40170-3
